sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.0862;0.0192;9.7779;0.1373;-0.0203;9.8056;0.049;7.0E-4;0.1775;0.0;0.0;0.0;119.0;-14.0;-11.19;11.44;130.26;0.11;-0.76;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;7;2022-11-16 23:02:14:828
0.0862;0.0192;9.7779;0.135;-0.0172;9.8057;-0.0566;0.0074;0.197;0.0;0.0;0.0;119.0;-14.0;-11.19;11.44;130.26;0.11;-0.76;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;18;2022-11-16 23:02:14:839
0.0862;0.0192;9.7779;0.135;-0.0172;9.8057;-0.0566;0.0074;0.197;0.0;0.0;0.0;119.0;-14.0;-11.19;11.44;130.26;0.11;-0.76;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;28;2022-11-16 23:02:14:849
0.0862;0.0192;9.7779;0.135;-0.0172;9.8057;-0.0566;0.0074;0.197;0.0;0.0;0.0;119.0;-14.0;-11.19;11.44;130.26;0.11;-0.76;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;38;2022-11-16 23:02:14:859
0.0862;0.0192;9.7779;0.135;-0.0172;9.8057;-0.0566;0.0074;0.197;0.0;0.0;0.0;119.0;-14.0;-11.19;11.44;130.26;0.11;-0.76;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;48;2022-11-16 23:02:14:869
0.1245;-0.0096;9.7779;0.135;-0.0172;9.8057;-0.0566;0.0074;0.197;0.0;0.0;0.0;119.0;-14.0;-11.19;11.44;130.26;0.11;-0.76;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;58;2022-11-16 23:02:14:879
0.1245;-0.0096;9.7779;0.135;-0.0172;9.8057;-0.0566;0.0074;0.197;0.0;0.0;0.0;127.0;-13.75;-11.25;11.69;127.78;0.1;-0.79;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;68;2022-11-16 23:02:14:889
0.1245;-0.0096;9.7779;0.1373;-0.0146;9.8056;0.0293;0.0146;0.1774;0.0;0.0;0.0;127.0;-13.75;-11.25;11.69;127.78;0.1;-0.79;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;79;2022-11-16 23:02:14:900
0.1245;-0.0096;9.7779;0.1373;-0.0146;9.8056;0.0293;0.0146;0.1774;0.0;0.0;0.0;127.0;-13.75;-11.25;11.69;127.78;0.1;-0.79;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;88;2022-11-16 23:02:14:909
0.1245;-0.0096;9.7779;0.1373;-0.0146;9.8056;0.0293;0.0146;0.1774;0.0;0.0;0.0;127.0;-13.75;-11.25;11.69;127.78;0.1;-0.79;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;98;2022-11-16 23:02:14:919
0.1245;-0.0096;9.7779;0.1373;-0.0146;9.8056;0.0293;0.0146;0.1774;0.0;0.0;0.0;127.0;-13.75;-11.25;11.69;127.78;0.1;-0.79;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;108;2022-11-16 23:02:14:929
0.1149;-0.0287;9.7875;0.1373;-0.0146;9.8056;0.0293;0.0146;0.1774;0.0;0.0;0.0;127.0;-13.75;-11.25;11.69;127.78;0.1;-0.79;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;118;2022-11-16 23:02:14:939
0.1149;-0.0287;9.7875;0.1373;-0.0146;9.8056;0.0293;0.0146;0.1774;0.0;0.0;0.0;127.0;-13.75;-11.25;11.69;127.78;0.1;-0.79;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;128;2022-11-16 23:02:14:949
0.1149;-0.0287;9.7875;0.1342;-0.0138;9.8057;0.0293;0.0146;0.1774;0.0;0.0;0.0;127.0;-13.75;-11.25;11.69;127.78;0.1;-0.79;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;138;2022-11-16 23:02:14:959
0.1149;-0.0287;9.7875;0.1342;-0.0138;9.8057;0.0293;0.0146;0.1774;0.0;0.0;0.0;127.0;-13.62;-11.5;11.69;127.78;0.1;-0.79;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;148;2022-11-16 23:02:14:969
0.1149;-0.0287;9.7875;0.1342;-0.0138;9.8057;-0.0063;0.0319;0.2166;0.0;0.0;0.0;127.0;-13.62;-11.5;11.69;127.78;0.1;-0.79;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;158;2022-11-16 23:02:14:979
0.1149;-0.0287;9.7875;0.1342;-0.0138;9.8057;-0.0063;0.0319;0.2166;0.0;0.0;0.0;127.0;-13.62;-11.5;11.69;127.78;0.1;-0.79;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;168;2022-11-16 23:02:14:989
0.1149;-0.0287;9.7875;0.1342;-0.0138;9.8057;-0.0063;0.0319;0.2166;0.0;0.0;0.0;127.0;-13.62;-11.5;11.69;127.78;0.1;-0.79;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;178;2022-11-16 23:02:14:999
0.1149;-0.0287;9.7588;0.1342;-0.0138;9.8057;-0.0063;0.0319;0.2166;0.0;0.0;0.0;127.0;-13.62;-11.5;11.69;127.78;0.1;-0.79;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;188;2022-11-16 23:02:15:009
0.1149;-0.0287;9.7588;0.1342;-0.0138;9.8057;-0.0063;0.0319;0.2166;0.0;0.0;0.0;127.0;-13.62;-11.5;11.69;127.78;0.1;-0.79;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;198;2022-11-16 23:02:15:019
0.1149;-0.0287;9.7588;0.1334;-0.0123;9.8057;-0.0063;0.0319;0.2166;0.0;0.0;0.0;127.0;-13.87;-11.5;11.88;127.8;0.07;-0.78;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;208;2022-11-16 23:02:15:029
0.1149;-0.0287;9.7588;0.1334;-0.0123;9.8057;-0.0145;0.0029;0.246;0.0;0.0;0.0;127.0;-13.87;-11.5;11.88;127.8;0.07;-0.78;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;218;2022-11-16 23:02:15:039
0.1149;-0.0287;9.7588;0.1334;-0.0123;9.8057;-0.0145;0.0029;0.246;0.0;0.0;0.0;127.0;-13.87;-11.5;11.88;127.8;0.07;-0.78;5.0;17.826;46.035576;11.130806;;NaN;;899.999;;3 / 24;228;2022-11-16 23:02:15:049
0.1149;-0.0287;9.7588;0.1334;-0.0123;9.8057;-0.0145;0.0029;0.246;0.0;0.0;0.0;127.0;-13.87;-11.5;11.88;127.8;0.07;-0.78;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;237;2022-11-16 23:02:15:058
0.0958;-0.0479;9.7779;0.1334;-0.0123;9.8057;-0.0145;0.0029;0.246;0.0;0.0;0.0;127.0;-13.87;-11.5;11.88;127.8;0.07;-0.78;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;248;2022-11-16 23:02:15:069
0.0958;-0.0479;9.7779;0.1326;-0.0119;9.8057;-0.0145;0.0029;0.246;0.0;0.0;0.0;127.0;-13.87;-11.5;11.88;127.8;0.07;-0.78;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;258;2022-11-16 23:02:15:079
0.0958;-0.0479;9.7779;0.1326;-0.0119;9.8057;-0.0145;0.0029;0.246;0.0;0.0;0.0;127.0;-13.87;-11.5;11.88;127.8;0.07;-0.78;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;268;2022-11-16 23:02:15:089
0.0958;-0.0479;9.7779;0.1326;-0.0119;9.8057;-0.0032;0.0099;0.2166;0.0;0.0;0.0;127.0;-13.62;-11.31;11.63;127.8;0.07;-0.78;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;278;2022-11-16 23:02:15:099
0.0958;-0.0479;9.7779;0.1326;-0.0119;9.8057;-0.0032;0.0099;0.2166;0.0;0.0;0.0;127.0;-13.62;-11.31;11.63;127.8;0.07;-0.78;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;288;2022-11-16 23:02:15:109
0.0958;-0.0479;9.7779;0.1326;-0.0119;9.8057;-0.0032;0.0099;0.2166;0.0;0.0;0.0;127.0;-13.62;-11.31;11.63;127.8;0.07;-0.78;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;298;2022-11-16 23:02:15:119
0.0958;-0.0479;9.7779;0.1326;-0.0119;9.8057;-0.0032;0.0099;0.2166;0.0;0.0;0.0;127.0;-13.62;-11.31;11.63;127.8;0.07;-0.78;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;308;2022-11-16 23:02:15:129
0.1245;-0.0383;9.7683;0.1307;-0.0157;9.8057;-0.0032;0.0099;0.2166;0.0134;0.0183;-0.0757;127.0;-13.62;-11.31;11.63;127.8;0.07;-0.78;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;318;2022-11-16 23:02:15:139
0.1245;-0.0383;9.7683;0.1307;-0.0157;9.8057;-0.0032;0.0099;0.2166;0.0134;0.0183;-0.0757;127.0;-13.62;-11.31;11.63;127.8;0.07;-0.78;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;328;2022-11-16 23:02:15:149
0.1245;-0.0383;9.7683;0.1307;-0.0157;9.8057;-0.0032;0.0099;0.2166;0.0134;0.0183;-0.0757;127.0;-13.62;-11.31;11.63;127.8;0.07;-0.78;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;338;2022-11-16 23:02:15:159
0.1245;-0.0383;9.7683;0.1307;-0.0157;9.8057;-0.0032;0.0099;0.2166;0.0134;0.0183;-0.0757;127.0;-13.5;-11.25;11.5;129.85;0.09;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;348;2022-11-16 23:02:15:169
0.1245;-0.0383;9.7683;0.1307;-0.0157;9.8057;0.0325;0.0786;0.2068;0.0134;0.0183;-0.0757;127.0;-13.5;-11.25;11.5;129.85;0.09;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;358;2022-11-16 23:02:15:179
0.1245;-0.0383;9.7683;0.1307;-0.0157;9.8057;0.0325;0.0786;0.2068;0.0134;0.0183;-0.0757;127.0;-13.5;-11.25;11.5;129.85;0.09;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;368;2022-11-16 23:02:15:189
0.1437;-0.0575;9.8258;0.1346;-0.0103;9.8057;0.0325;0.0786;0.2068;0.0134;0.0183;-0.0757;127.0;-13.5;-11.25;11.5;129.85;0.09;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;378;2022-11-16 23:02:15:199
0.1437;-0.0575;9.8258;0.1346;-0.0103;9.8057;0.0325;0.0786;0.2068;0.0134;0.0183;-0.0757;127.0;-13.5;-11.25;11.5;129.85;0.09;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;388;2022-11-16 23:02:15:209
0.1437;-0.0575;9.8258;0.1346;-0.0103;9.8057;0.0325;0.0786;0.2068;0.0134;0.0183;-0.0757;127.0;-13.5;-11.25;11.5;129.85;0.09;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;397;2022-11-16 23:02:15:218
0.1437;-0.0575;9.8258;0.1346;-0.0103;9.8057;0.0325;0.0786;0.2068;0.0134;0.0183;-0.0757;127.0;-13.5;-11.25;11.5;129.85;0.09;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;408;2022-11-16 23:02:15:229
0.1437;-0.0575;9.8258;0.1346;-0.0103;9.8057;-0.0353;-0.0013;0.1382;0.0134;0.0183;-0.0757;127.0;-13.5;-11.25;11.5;129.85;0.09;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;418;2022-11-16 23:02:15:239
0.1437;-0.0575;9.8258;0.1346;-0.0103;9.8057;-0.0353;-0.0013;0.1382;0.0134;0.0183;-0.0757;127.0;-14.25;-11.5;11.69;129.85;0.09;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;427;2022-11-16 23:02:15:248
0.1437;-0.0575;9.8258;0.1295;-0.0103;9.8057;-0.0353;-0.0013;0.1382;0.0134;0.0183;-0.0757;127.0;-14.25;-11.5;11.69;129.85;0.09;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;438;2022-11-16 23:02:15:259
0.1341;-0.0096;9.7971;0.1295;-0.0103;9.8057;-0.0353;-0.0013;0.1382;0.0;0.0;0.0;127.0;-14.25;-11.5;11.69;129.85;0.09;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;448;2022-11-16 23:02:15:269
0.1341;-0.0096;9.7971;0.1295;-0.0103;9.8057;-0.0353;-0.0013;0.1382;0.0;0.0;0.0;127.0;-14.25;-11.5;11.69;129.85;0.09;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;458;2022-11-16 23:02:15:279
0.1341;-0.0096;9.7971;0.1295;-0.0103;9.8057;-0.0353;-0.0013;0.1382;0.0;0.0;0.0;127.0;-14.25;-11.5;11.69;129.85;0.09;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;468;2022-11-16 23:02:15:289
0.1341;-0.0096;9.7971;0.1295;-0.0103;9.8057;0.0273;-0.0473;0.246;0.0;0.0;0.0;127.0;-14.25;-11.5;11.69;129.85;0.09;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;478;2022-11-16 23:02:15:299
0.1341;-0.0096;9.7971;0.1295;-0.0103;9.8057;0.0273;-0.0473;0.246;0.0;0.0;0.0;127.0;-16.0;-10.44;8.0;121.82;0.06;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;488;2022-11-16 23:02:15:309
0.1341;-0.0096;9.7971;0.1306;-0.013;9.8057;0.0273;-0.0473;0.246;0.0;0.0;0.0;127.0;-16.0;-10.44;8.0;121.82;0.06;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;498;2022-11-16 23:02:15:319
0.1149;0.0192;9.73;0.1306;-0.013;9.8057;0.0273;-0.0473;0.246;0.0;0.0;0.0;127.0;-16.0;-10.44;8.0;121.82;0.06;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;508;2022-11-16 23:02:15:329
0.1149;0.0192;9.73;0.1306;-0.013;9.8057;0.0273;-0.0473;0.246;0.0;0.0;0.0;127.0;-16.0;-10.44;8.0;121.82;0.06;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;518;2022-11-16 23:02:15:339
0.1149;0.0192;9.73;0.1306;-0.013;9.8057;0.0273;-0.0473;0.246;0.0;0.0;0.0;127.0;-16.0;-10.44;8.0;121.82;0.06;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;528;2022-11-16 23:02:15:349
0.1149;0.0192;9.73;0.1306;-0.013;9.8057;0.0171;0.013;0.1381;0.0;0.0;0.0;127.0;-16.0;-10.44;8.0;121.82;0.06;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;538;2022-11-16 23:02:15:359
0.1149;0.0192;9.73;0.1306;-0.013;9.8057;0.0171;0.013;0.1381;0.0;0.0;0.0;130.0;-16.0;-10.44;8.0;121.82;0.06;-0.76;5.0;17.897;46.035576;11.130806;;NaN;;899.999;;3 / 24;548;2022-11-16 23:02:15:369
0.1149;0.0192;9.73;0.1268;-0.0126;9.8058;0.0171;0.013;0.1381;0.0;0.0;0.0;130.0;-15.25;-11.25;8.94;121.82;0.06;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;558;2022-11-16 23:02:15:379
0.1149;0.0192;9.73;0.1268;-0.0126;9.8058;0.0171;0.013;0.1381;0.0;0.0;0.0;130.0;-15.25;-11.25;8.94;121.82;0.06;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;568;2022-11-16 23:02:15:389
0.1053;-0.0575;9.7875;0.1268;-0.0126;9.8058;0.0171;0.013;0.1381;0.0049;0.011;0.303;130.0;-15.25;-11.25;8.94;121.82;0.06;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;578;2022-11-16 23:02:15:399
0.1053;-0.0575;9.7875;0.1268;-0.0126;9.8058;0.0171;0.013;0.1381;0.0049;0.011;0.303;130.0;-15.25;-11.25;8.94;121.82;0.06;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;588;2022-11-16 23:02:15:409
0.1053;-0.0575;9.7875;0.1268;-0.0126;9.8058;0.0477;-0.0242;0.1969;0.0049;0.011;0.303;130.0;-15.25;-11.25;8.94;121.82;0.06;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;598;2022-11-16 23:02:15:419
0.1053;-0.0575;9.7875;0.1268;-0.0126;9.8058;0.0477;-0.0242;0.1969;0.0049;0.011;0.303;130.0;-15.25;-11.25;8.94;121.82;0.06;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;610;2022-11-16 23:02:15:431
0.1053;-0.0575;9.7875;0.1295;-0.0134;9.8057;0.0477;-0.0242;0.1969;0.0049;0.011;0.303;130.0;-15.25;-11.25;8.94;121.82;0.06;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;618;2022-11-16 23:02:15:439
0.1053;-0.0575;9.7875;0.1295;-0.0134;9.8057;0.0477;-0.0242;0.1969;0.0049;0.011;0.303;130.0;-15.44;-11.5;10.13;125.98;0.08;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;628;2022-11-16 23:02:15:449
0.1628;-0.0096;9.7683;0.1295;-0.0134;9.8057;0.0477;-0.0242;0.1969;0.0049;0.011;0.303;130.0;-15.44;-11.5;10.13;125.98;0.08;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;638;2022-11-16 23:02:15:459
0.1628;-0.0096;9.7683;0.1295;-0.0134;9.8057;0.0477;-0.0242;0.1969;0.0049;0.011;0.303;130.0;-15.44;-11.5;10.13;125.98;0.08;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;648;2022-11-16 23:02:15:469
0.1628;-0.0096;9.7683;0.1295;-0.0134;9.8057;-0.022;-0.0324;0.2068;0.0049;0.011;0.303;130.0;-15.44;-11.5;10.13;125.98;0.08;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;658;2022-11-16 23:02:15:479
0.1628;-0.0096;9.7683;0.1295;-0.0134;9.8057;-0.022;-0.0324;0.2068;0.0049;0.011;0.303;129.0;-15.44;-11.5;10.13;125.98;0.08;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;668;2022-11-16 23:02:15:489
0.1628;-0.0096;9.7683;0.1295;-0.0169;9.8057;-0.022;-0.0324;0.2068;0.0049;0.011;0.303;129.0;-15.44;-11.5;10.13;125.98;0.08;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;678;2022-11-16 23:02:15:499
0.1628;-0.0096;9.7683;0.1295;-0.0169;9.8057;-0.022;-0.0324;0.2068;0.0049;0.011;0.303;129.0;-15.44;-11.5;10.13;125.98;0.08;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;688;2022-11-16 23:02:15:509
0.1628;-0.0096;9.7683;0.1295;-0.0169;9.8057;-0.022;-0.0324;0.2068;0.0049;0.011;0.303;129.0;-15.44;-10.62;10.13;125.98;0.08;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;698;2022-11-16 23:02:15:519
0.0958;0.0;9.7971;0.1295;-0.0169;9.8057;-0.022;-0.0324;0.2068;0.0061;0.0098;0.1356;129.0;-15.44;-10.62;10.13;125.98;0.08;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;708;2022-11-16 23:02:15:529
0.0958;0.0;9.7971;0.1295;-0.0169;9.8057;0.0107;0.0153;0.1969;0.0061;0.0098;0.1356;129.0;-15.44;-10.62;10.13;125.98;0.08;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;718;2022-11-16 23:02:15:539
0.0958;0.0;9.7971;0.1295;-0.0169;9.8057;0.0107;0.0153;0.1969;0.0061;0.0098;0.1356;129.0;-15.44;-10.62;10.13;125.98;0.08;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;728;2022-11-16 23:02:15:549
0.0958;0.0;9.7971;0.1268;-0.0142;9.8058;0.0107;0.0153;0.1969;0.0061;0.0098;0.1356;129.0;-15.44;-10.62;10.13;125.98;0.08;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;738;2022-11-16 23:02:15:559
0.0958;0.0;9.7971;0.1268;-0.0142;9.8058;0.0107;0.0153;0.1969;0.0061;0.0098;0.1356;129.0;-15.44;-10.62;10.13;125.98;0.08;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;748;2022-11-16 23:02:15:569
0.0958;0.0;9.7971;0.1268;-0.0142;9.8058;0.0107;0.0153;0.1969;0.0061;0.0098;0.1356;129.0;-15.44;-10.62;10.13;125.98;0.08;-0.76;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;758;2022-11-16 23:02:15:579
0.1532;0.0;9.7205;0.1268;-0.0142;9.8058;0.0107;0.0153;0.1969;0.0061;0.0098;0.1356;129.0;-14.81;-11.31;10.81;125.96;0.08;-0.74;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;768;2022-11-16 23:02:15:589
0.1532;0.0;9.7205;0.1268;-0.0142;9.8058;-0.0185;0.0063;0.2361;0.0061;0.0098;0.1356;129.0;-14.81;-11.31;10.81;125.96;0.08;-0.74;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;778;2022-11-16 23:02:15:599
0.1532;0.0;9.7205;0.1268;-0.0142;9.8058;-0.0185;0.0063;0.2361;0.0061;0.0098;0.1356;129.0;-14.81;-11.31;10.81;125.96;0.08;-0.74;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;788;2022-11-16 23:02:15:609
0.1532;0.0;9.7205;0.1257;-0.0134;9.8058;-0.0185;0.0063;0.2361;0.0061;0.0098;0.1356;129.0;-14.81;-11.31;10.81;125.96;0.08;-0.74;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;798;2022-11-16 23:02:15:619
0.1532;0.0;9.7205;0.1257;-0.0134;9.8058;-0.0185;0.0063;0.2361;0.0061;0.0098;0.1356;129.0;-14.81;-11.31;10.81;125.96;0.08;-0.74;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;807;2022-11-16 23:02:15:628
0.1532;0.0;9.7205;0.1257;-0.0134;9.8058;-0.0185;0.0063;0.2361;0.0061;0.0098;0.1356;129.0;-14.81;-11.31;10.81;125.96;0.08;-0.74;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;818;2022-11-16 23:02:15:639
0.1532;0.0;9.7205;0.1257;-0.0134;9.8058;-0.0185;0.0063;0.2361;0.0061;0.0098;0.1356;129.0;-14.81;-11.31;10.81;125.96;0.08;-0.74;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;828;2022-11-16 23:02:15:649
0.1724;-0.0192;9.845;0.1257;-0.0134;9.8058;-0.0185;0.0063;0.2361;0.0;0.0;0.0;129.0;-14.25;-11.5;11.56;125.96;0.08;-0.74;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;838;2022-11-16 23:02:15:659
0.1724;-0.0192;9.845;0.1257;-0.0134;9.8058;-0.0185;0.0063;0.2361;0.0;0.0;0.0;129.0;-14.25;-11.5;11.56;125.96;0.08;-0.74;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;848;2022-11-16 23:02:15:669
0.1724;-0.0192;9.845;0.1222;-0.0157;9.8058;0.0444;-0.0136;0.2459;0.0;0.0;0.0;129.0;-14.25;-11.5;11.56;125.96;0.08;-0.74;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;858;2022-11-16 23:02:15:679
0.1724;-0.0192;9.845;0.1222;-0.0157;9.8058;0.0444;-0.0136;0.2459;0.0;0.0;0.0;129.0;-14.25;-11.5;11.56;125.96;0.08;-0.74;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;868;2022-11-16 23:02:15:689
0.1724;-0.0192;9.845;0.1222;-0.0157;9.8058;0.0444;-0.0136;0.2459;0.0;0.0;0.0;129.0;-14.25;-11.5;11.56;125.96;0.08;-0.74;5.0;18.207;46.035576;11.130806;;NaN;;899.999;;3 / 24;878;2022-11-16 23:02:15:699
0.1724;-0.0192;9.845;0.1222;-0.0157;9.8058;0.0444;-0.0136;0.2459;0.0;0.0;0.0;129.0;-14.25;-11.5;11.56;125.96;0.08;-0.74;5.0;17.935;46.035576;11.130806;;NaN;;899.999;;3 / 24;888;2022-11-16 23:02:15:709
0.1724;-0.0096;9.7588;0.1222;-0.0157;9.8058;0.0444;-0.0136;0.2459;0.0;0.0;0.0;129.0;-14.25;-11.5;11.56;125.96;0.08;-0.74;5.0;17.935;46.035576;11.130806;;NaN;;899.999;;3 / 24;898;2022-11-16 23:02:15:719
0.1724;-0.0096;9.7588;0.1222;-0.0157;9.8058;0.0444;-0.0136;0.2459;0.0;0.0;0.0;130.0;-13.62;-10.87;11.88;127.82;0.09;-0.71;5.0;17.935;46.035576;11.130806;;NaN;;899.999;;3 / 24;908;2022-11-16 23:02:15:729
0.1724;-0.0096;9.7588;0.1222;-0.0157;9.8058;0.0444;-0.0136;0.2459;0.0;0.0;0.0;130.0;-13.62;-10.87;11.88;127.82;0.09;-0.71;5.0;17.935;46.035576;11.130806;;NaN;;899.999;;3 / 24;918;2022-11-16 23:02:15:739
0.1724;-0.0096;9.7588;0.1272;-0.0142;9.8058;2.0E-4;0.024;0.1773;0.0;0.0;0.0;130.0;-13.62;-10.87;11.88;127.82;0.09;-0.71;5.0;17.935;46.035576;11.130806;;NaN;;899.999;;3 / 24;928;2022-11-16 23:02:15:749
0.1724;-0.0096;9.7588;0.1272;-0.0142;9.8058;2.0E-4;0.024;0.1773;0.0;0.0;0.0;130.0;-13.62;-10.87;11.88;127.82;0.09;-0.71;5.0;17.935;46.035576;11.130806;;NaN;;899.999;;3 / 24;938;2022-11-16 23:02:15:759
