"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.381299022E0,-2.658521570E-2,9.272263944E-2,9.745627403E0,9.746104747E0
8.383299022E0,-2.012087032E-2,8.824069798E-2,9.745339394E0,9.745759651E0
8.385299022E0,-1.897165552E-2,9.436985850E-2,9.744266510E0,9.744741937E0
8.387299022E0,-2.135627903E-2,9.302909672E-2,9.749237061E0,9.749704291E0
8.389299022E0,-2.403778397E-2,8.948568255E-2,9.751612663E0,9.752052863E0
8.391299022E0,-2.722686157E-2,8.673713356E-2,9.755184174E0,9.755607766E0
8.393475584E0,-2.799300663E-2,8.996452391E-2,9.754179001E0,9.754634037E0
8.395299022E0,-2.329079434E-2,8.948568255E-2,9.752196312E0,9.752634673E0
8.397299022E0,-1.470997557E-2,9.034759551E-2,9.748538017E0,9.748967768E0
8.399299022E0,-8.772355504E-3,8.870995790E-2,9.748758316E0,9.749165868E0
8.401299022E0,-7.489062846E-3,8.831731230E-2,9.756630898E0,9.757033489E0
8.403299022E0,-1.382890902E-2,9.406339377E-2,9.759896278E0,9.760359344E0
8.405299022E0,-1.881842688E-2,9.954132885E-2,9.752329826E0,9.752855974E0
8.407299022E0,-1.740105823E-2,9.779834747E-2,9.745453835E0,9.745960074E0
8.409299022E0,-1.658702828E-2,9.015605599E-2,9.744716644E0,9.745147804E0
8.411299022E0,-1.261265483E-2,8.751286566E-2,9.742907524E0,9.743308709E0
8.413444334E0,-6.751649082E-3,7.925765216E-2,9.744707108E0,9.745031758E0
8.415299022E0,-9.672574815E-4,8.005252481E-2,9.744248390E0,9.744577263E0
8.417299022E0,-4.012682009E-3,8.116343617E-2,9.738655090E0,9.738994125E0
8.419299022E0,1.024718280E-3,8.716809750E-2,9.726884842E0,9.727275469E0
8.421299022E0,-5.535394419E-3,9.469546378E-2,9.726089478E0,9.726552030E0
8.423299022E0,-4.740519449E-3,9.054870903E-2,9.736911774E0,9.737333949E0
8.425299022E0,-3.236960620E-3,8.485051244E-2,9.746211052E0,9.746580937E0
8.427300584E0,-2.566584153E-3,8.124962449E-2,9.747025490E0,9.747364464E0
8.429299022E0,-2.011129400E-4,8.300217986E-2,9.748547554E0,9.748900903E0
8.431299022E0,-2.145204693E-3,8.671798557E-2,9.745320320E0,9.745706375E0
8.433299022E0,9.289502632E-4,9.286629409E-2,9.744611740E0,9.745054283E0
8.435299022E0,7.230489049E-3,9.387185425E-2,9.742543221E0,9.742998132E0
8.437299022E0,8.111555129E-3,9.241618216E-2,9.743222237E0,9.743663895E0
8.439299022E0,1.199016161E-2,8.971552551E-2,9.738290787E0,9.738711418E0
8.441300584E0,1.440351736E-2,9.204268456E-2,9.741489410E0,9.741934882E0
8.443299022E0,1.409705915E-2,8.446744084E-2,9.736384392E0,9.736760986E0
8.445299022E0,6.895300932E-3,8.425674587E-2,9.734153748E0,9.734520837E0
8.447299022E0,1.263180841E-2,8.688078821E-2,9.733158112E0,9.733554061E0
8.449299022E0,1.127190143E-2,8.567410707E-2,9.736653328E0,9.737036774E0
8.451299022E0,1.113782637E-2,8.703401685E-2,9.735637665E0,9.736033058E0
8.453299022E0,1.457590051E-2,9.480081499E-2,9.742658615E0,9.743130736E0
8.455299022E0,1.956541650E-2,9.479123354E-2,9.748910904E0,9.749391365E0
8.457299022E0,1.267011557E-2,8.851842582E-2,9.747570992E0,9.747981139E0
8.459299022E0,9.605537169E-3,9.451350570E-2,9.750837326E0,9.751300099E0
8.461299022E0,5.334281363E-3,9.023267031E-2,9.747618675E0,9.748037763E0
8.463299022E0,7.067683153E-3,8.799169958E-2,9.736615181E0,9.737015337E0
8.465299022E0,2.729389817E-3,9.224380553E-2,9.738358498E0,9.738795747E0
8.467299022E0,2.154781483E-3,8.841307461E-2,9.742361069E0,9.742762478E0
8.469299022E0,-4.932055250E-3,8.445785940E-2,9.744898796E0,9.745266030E0
8.471299022E0,-4.108449910E-3,8.718724549E-2,9.744736671E0,9.745127567E0
8.473475584E0,-3.466804046E-3,8.614338189E-2,9.747101784E0,9.747483054E0
8.475299022E0,-4.089296330E-3,7.747636735E-2,9.754303932E0,9.754612474E0
8.477299022E0,-7.814674638E-3,7.912357897E-2,9.757750511E0,9.758074433E0
8.479299022E0,-1.493981807E-3,8.158481866E-2,9.757577896E0,9.757919077E0
8.481299022E0,2.250549616E-3,8.492712677E-2,9.751746178E0,9.752116242E0
8.483477147E0,-1.790862880E-3,8.353848010E-2,9.752981186E0,9.753339115E0
8.485299022E0,-4.395754542E-3,7.713159919E-2,9.755041122E0,9.755347042E0
8.487299022E0,-2.901772503E-3,8.240842074E-2,9.755509377E0,9.755857869E0
8.489299022E0,-1.517923828E-2,8.245630562E-2,9.756008148E0,9.756368404E0
8.491299022E0,-1.499727927E-2,8.532934636E-2,9.756295204E0,9.756679872E0
8.493299022E0,-1.351287495E-2,9.156385064E-2,9.752943039E0,9.753382206E0
8.495299022E0,-1.023760624E-2,9.563399851E-2,9.749753952E0,9.750228346E0
8.497299022E0,1.752555603E-3,9.116162360E-2,9.746756554E0,9.747183020E0
8.499299022E0,5.267243832E-3,9.144892544E-2,9.739669800E0,9.740100536E0
8.501299022E0,9.002198465E-3,8.652645350E-2,9.743730545E0,9.744118883E0
8.503300584E0,-3.734954516E-4,9.193734825E-2,9.743884087E0,9.744317816E0
8.505299022E0,-5.497086793E-3,9.203311056E-2,9.738233566E0,9.738669997E0
8.507299022E0,-3.112462349E-3,8.848011494E-2,9.736040115E0,9.736442654E0
8.509300584E0,-6.588842720E-3,8.468770236E-2,9.737380981E0,9.737751475E0
8.511299022E0,-6.895300932E-3,8.759905398E-2,9.740646362E0,9.741042690E0
8.513299022E0,-9.299078956E-3,8.554961532E-2,9.743787766E0,9.744167755E0
8.515299022E0,-1.331176143E-2,8.093359321E-2,9.747829437E0,9.748174505E0
8.517299022E0,-1.638591662E-2,8.195831627E-2,9.753451347E0,9.753809453E0
8.519299022E0,-2.514869533E-2,7.214207947E-2,9.746747017E0,9.747046442E0
8.521299022E0,-1.881842688E-2,7.198885083E-2,9.741910934E0,9.742195091E0
8.523299022E0,-1.475785952E-2,8.080909401E-2,9.743538857E0,9.743885126E0
8.525299022E0,-2.014960162E-2,8.533892781E-2,9.743855476E0,9.744250011E0
8.527299022E0,-3.108631447E-2,8.621999621E-2,9.750050545E0,9.750481315E0
8.529299022E0,-2.697786503E-2,9.072109312E-2,9.751956940E0,9.752416228E0
8.531299022E0,-1.247857977E-2,8.685205877E-2,9.755499840E0,9.755894429E0
8.533300584E0,-9.902418591E-3,9.573933482E-2,9.750080109E0,9.750555174E0
8.535300584E0,-1.030464470E-2,9.670659900E-2,9.746776581E0,9.747261773E0
8.537299022E0,-1.410663594E-2,8.758947998E-2,9.751956940E0,9.752360487E0
8.539299022E0,-1.543781254E-2,8.747455478E-2,9.755079269E0,9.755483672E0
8.541299022E0,-1.588792168E-2,8.900684118E-2,9.752015114E0,9.752434231E0
8.543299022E0,-1.458547730E-2,9.029013664E-2,9.746651649E0,9.747080764E0
8.545299022E0,-2.055182680E-2,9.576806426E-2,9.754102707E0,9.754594482E0
8.547299022E0,-1.796608977E-2,9.447519481E-2,9.751343727E0,9.751817924E0
8.549299022E0,-2.129881829E-2,9.461884946E-2,9.749428749E0,9.749911143E0
8.551299022E0,-2.176808193E-2,9.181284159E-2,9.749793053E0,9.750249639E0
8.553475584E0,-2.076251805E-2,8.695740253E-2,9.757137299E0,9.757546871E0
8.555299022E0,-1.065898594E-2,8.614338189E-2,9.754111290E0,9.754497494E0
8.557299022E0,-2.489969833E-3,8.160397410E-2,9.750855446E0,9.751197226E0
8.559299022E0,1.503558597E-3,8.234138787E-2,9.754217148E0,9.754564805E0
8.561299022E0,-5.755661055E-3,6.879977882E-2,9.748117447E0,9.748361929E0
8.563299022E0,-8.006210439E-3,6.610869616E-2,9.747015953E0,9.747243428E0
8.565299022E0,-8.887276985E-3,6.437529624E-2,9.744343758E0,9.744560453E0
8.567299022E0,-1.102290396E-2,6.340803951E-2,9.742658615E0,9.742871187E0
8.569299022E0,-1.350329816E-2,6.920200586E-2,9.744085312E0,9.744340400E0
8.571299022E0,-1.385763939E-2,7.060021907E-2,9.739048004E0,9.739313757E0
8.573299022E0,-1.736275107E-2,7.091625035E-2,9.739229202E0,9.739502864E0
8.575299022E0,-2.132754959E-2,7.273584604E-2,9.739113808E0,9.739408767E0
8.577299022E0,-2.280237712E-2,7.441178709E-2,9.739564896E0,9.739875842E0
8.579299022E0,-1.827254705E-2,8.151777834E-2,9.747531891E0,9.747889874E0
8.581299022E0,-1.318726223E-2,8.692867309E-2,9.755748749E0,9.756144943E0
8.583299022E0,-9.586383589E-3,8.141243458E-2,9.763545036E0,9.763889162E0
8.585299022E0,-6.042964756E-3,7.792647183E-2,9.761582375E0,9.761895283E0
8.587299022E0,-1.113782637E-2,8.161354810E-2,9.762337685E0,9.762685178E0
8.589299022E0,-1.040998939E-2,8.466854692E-2,9.764052391E0,9.764425033E0
8.591299022E0,-2.403778490E-3,8.971552551E-2,9.762835503E0,9.763248010E0
8.593299022E0,1.388637000E-3,8.798212558E-2,9.752790451E0,9.753187395E0
8.595299022E0,-7.182605332E-4,8.362467587E-2,9.745396614E0,9.745755423E0
8.597299022E0,-9.002198465E-3,7.898949832E-2,9.737428665E0,9.737753200E0
8.599299022E0,-9.816226549E-3,7.521624118E-2,9.734565735E0,9.734861267E0
8.601299022E0,-8.829816245E-3,7.857769728E-2,9.735388756E0,9.735709869E0
8.603300584E0,-1.029506698E-2,8.657433093E-2,9.731472969E0,9.731863503E0
8.605299022E0,-4.874594510E-3,8.911219239E-2,9.727229118E0,9.727638514E0
8.607299022E0,-6.215347908E-3,8.398859203E-2,9.727027893E0,9.727392474E0
8.609299022E0,-1.463336125E-2,8.324160427E-2,9.730275154E0,9.730642213E0
8.611299022E0,-2.093490027E-2,8.869080991E-2,9.734469414E0,9.734895947E0
8.613299022E0,-2.036986686E-2,9.340259433E-2,9.739583969E0,9.740053124E0
8.615299022E0,-1.852154359E-2,9.124781936E-2,9.739842415E0,9.740287443E0
8.617299022E0,-1.886630990E-2,8.267657459E-2,9.742437363E0,9.742806429E0
8.619299022E0,-1.631887816E-2,8.043560386E-2,9.747590065E0,9.747935590E0
8.621299022E0,-1.056321803E-2,8.004295081E-2,9.753700256E0,9.754034404E0
8.623299022E0,-1.136767026E-2,7.741890848E-2,9.755337715E0,9.755651534E0
8.625299022E0,-1.102290396E-2,7.887458056E-2,9.755414009E0,9.755739090E0
8.627299022E0,6.148310378E-3,8.599972725E-2,9.756583214E0,9.756964167E0
8.629299022E0,6.062118337E-3,9.376651794E-2,9.758775711E0,9.759228058E0
8.631299022E0,1.714248443E-3,9.486784786E-2,9.754590988E0,9.755052444E0
8.633477147E0,5.880159326E-3,9.029013664E-2,9.750012398E0,9.750432228E0
8.635728709E0,5.621585529E-3,9.418790042E-2,9.748135567E0,9.748592206E0
8.637469334E0,6.167463958E-3,9.080728143E-2,9.746814728E0,9.747239678E0
8.639149022E0,-3.792415373E-3,9.904333204E-2,9.742112160E0,9.742616348E0
8.641299022E0,-1.298614964E-2,9.889010340E-2,9.742849350E0,9.743359859E0
8.643444334E0,-2.900814824E-2,9.044336528E-2,9.749257088E0,9.749719752E0
8.645299022E0,-2.403778397E-2,7.496725023E-2,9.749629974E0,9.749947822E0
8.647299022E0,-2.243845724E-2,7.686345279E-2,9.739775658E0,9.740104791E0
8.649299022E0,-2.177765779E-2,7.842446864E-2,9.737860680E0,9.738200824E0
8.651299022E0,-2.703532577E-2,8.806831390E-2,9.741164207E0,9.741599820E0
8.653299022E0,-1.906742342E-2,9.298121929E-2,9.744171143E0,9.744633412E0
8.655299022E0,-1.081221458E-2,8.656475693E-2,9.742150307E0,9.742540888E0
8.657299022E0,-1.385763939E-2,8.614338189E-2,9.750070572E0,9.750460957E0
8.659299022E0,-1.334049180E-2,8.961975574E-2,9.754762650E0,9.755183444E0
8.661299022E0,-1.101332717E-2,8.938991278E-2,9.756659508E0,9.757075207E0
8.663300584E0,-1.480574347E-2,8.420886099E-2,9.755816460E0,9.756191118E0
8.665299022E0,-9.251195006E-3,8.023449033E-2,9.758354187E0,9.758688416E0
8.667299022E0,-7.163451519E-3,7.812758535E-2,9.759292603E0,9.759607950E0
8.669299022E0,-7.441178896E-3,8.800127357E-2,9.754168510E0,9.754568311E0
8.671299022E0,-5.190629512E-3,9.993397444E-2,9.748950005E0,9.749463572E0
8.673299022E0,3.064578050E-4,9.678321332E-2,9.740598679E0,9.741079494E0
8.675299022E0,9.097966831E-4,9.915825725E-2,9.739257812E0,9.739762622E0
8.677299022E0,2.250549616E-3,9.074024111E-2,9.742399216E0,9.742822042E0
8.679299022E0,7.872135378E-3,8.249461651E-2,9.745119095E0,9.745471436E0
8.681299022E0,1.057279482E-2,7.689218223E-2,9.748422623E0,9.748731601E0
8.683300584E0,7.843405008E-3,7.875008136E-2,9.747906685E0,9.748227933E0
8.685299022E0,1.436520979E-4,7.665276527E-2,9.753403664E0,9.753704870E0
8.687299022E0,-3.064578166E-3,7.992803305E-2,9.750616074E0,9.750944144E0
8.689299022E0,-5.497086793E-3,7.758171111E-2,9.745751381E0,9.746061724E0
8.691299022E0,-1.332133822E-2,7.930553705E-2,9.746852875E0,9.747184608E0
8.693299022E0,-9.461885318E-3,8.837477118E-2,9.748710632E0,9.749115787E0
8.695300584E0,-5.803545006E-3,9.127654135E-2,9.747590065E0,9.748019140E0
8.697299022E0,-3.150769509E-3,8.734047413E-2,9.748950005E0,9.749341746E0
8.699364647E0,-1.426944276E-3,8.845138550E-2,9.746794701E0,9.747196141E0
8.701299022E0,-7.680599112E-3,8.923668414E-2,9.748002052E0,9.748413522E0
8.703299022E0,-1.306276396E-2,8.860461414E-2,9.745885849E0,9.746297368E0
8.705299022E0,-2.230438218E-2,9.114246815E-2,9.738224030E0,9.738676075E0
8.707299022E0,-2.395159379E-2,8.879615366E-2,9.736289024E0,9.736723391E0
8.709299022E0,-1.558146439E-2,9.546160698E-2,9.735149384E0,9.735629883E0
8.711299022E0,-1.132936310E-2,9.581594914E-2,9.734651566E0,9.735129694E0
8.713475584E0,-1.310107112E-2,9.384313226E-2,9.736577034E0,9.737038077E0
8.715300584E0,-7.632715162E-3,8.635406196E-2,9.735197067E0,9.735583045E0
8.717299022E0,-3.035847563E-3,9.280883521E-2,9.740484238E0,9.740926849E0
8.719299022E0,-2.930502873E-3,9.618944675E-2,9.749227524E0,9.749702473E0
8.721299022E0,-1.055364124E-2,9.636183083E-2,9.750769615E0,9.751251462E0
8.723299022E0,-7.201758679E-3,9.237787873E-2,9.750357628E0,9.750797886E0
8.725299022E0,-6.234501489E-3,8.652645350E-2,9.751124382E0,9.751510263E0
8.727299022E0,-7.345410995E-3,8.613379300E-2,9.754217148E0,9.754600205E0
8.729299022E0,-1.363737322E-2,8.140285313E-2,9.759043694E0,9.759392718E0
8.731299022E0,-9.950302541E-3,8.323202282E-2,9.757740974E0,9.758101019E0
8.733299022E0,-5.717353895E-3,8.327991515E-2,9.752971649E0,9.753328879E0
8.735299022E0,-1.033337507E-2,9.358455986E-2,9.743002892E0,9.743457815E0
8.737299022E0,-1.321599260E-2,9.864111245E-2,9.746172905E0,9.746681026E0
8.739299022E0,-1.663491316E-2,9.273222089E-2,9.742917061E0,9.743372560E0
8.741299022E0,-1.331176143E-2,9.076897800E-2,9.737458229E0,9.737890376E0
8.743299022E0,-1.422155835E-2,9.322063625E-2,9.736222267E0,9.736678919E0
8.745299022E0,-2.522530966E-2,9.244491905E-2,9.739219666E0,9.739691067E0
8.747299022E0,-1.920149848E-2,9.542330354E-2,9.741460800E0,9.741947076E0
8.749299022E0,-1.569638588E-2,9.215760976E-2,9.736021042E0,9.736469849E0
8.751299022E0,-1.112824958E-2,7.585788518E-2,9.737275124E0,9.737576962E0
8.753299022E0,-6.780379452E-3,8.262868971E-2,9.742170334E0,9.742523097E0
8.755299022E0,-5.525817163E-3,8.438124508E-2,9.748327255E0,9.748694015E0
8.757299022E0,-9.892841801E-3,8.746497333E-2,9.750950813E0,9.751348099E0
8.759299022E0,-9.356540628E-3,8.394071460E-2,9.754714966E0,9.755080607E0
8.761299022E0,-1.265096199E-2,8.308837563E-2,9.756716728E0,9.757078714E0
8.763300584E0,-1.418325026E-2,8.290641755E-2,9.756266594E0,9.756629156E0
8.765299022E0,-1.474828273E-2,8.417055756E-2,9.756879807E0,9.757254007E0
8.767299022E0,-2.763866447E-2,8.453447372E-2,9.763649940E0,9.764055005E0
8.769299022E0,-2.494758181E-2,8.161354810E-2,9.771215439E0,9.771588116E0
8.771299022E0,-1.914403774E-2,7.753382623E-2,9.768103600E0,9.768430064E0
8.773299022E0,-1.537077501E-2,8.011956513E-2,9.765077591E0,9.765418361E0
8.775299022E0,-6.694188341E-3,8.864292502E-2,9.758966446E0,9.759371315E0
8.777299022E0,-2.968810033E-3,8.895896375E-2,9.756046295E0,9.756452318E0
8.779299022E0,-2.011129400E-4,8.609548956E-2,9.746804237E0,9.747184481E0
8.781299022E0,-2.806004370E-3,8.471643180E-2,9.743855476E0,9.744224150E0
8.783299022E0,-5.037400406E-3,8.340441436E-2,9.742581367E0,9.742939668E0
8.785300584E0,-6.493074819E-3,7.998549193E-2,9.737802505E0,9.738133162E0
8.787299022E0,-7.517793216E-3,8.103893697E-2,9.734009743E0,9.734349978E0
8.789299022E0,-1.474828226E-3,7.175900787E-2,9.735073090E0,9.735337672E0
8.791299022E0,1.484405017E-3,6.768887490E-2,9.732784271E0,9.733019760E0
8.793475584E0,-3.773261793E-3,7.087794691E-2,9.739966393E0,9.740225010E0
8.795299022E0,-9.165003896E-3,7.266880572E-2,9.746000290E0,9.746275514E0
8.797299022E0,-6.177040748E-3,7.440221310E-2,9.755740166E0,9.756025832E0
8.799299022E0,-7.632715162E-3,7.838616520E-2,9.758048058E0,9.758365875E0
8.801299022E0,-6.607996300E-3,8.206366003E-2,9.760547638E0,9.760894852E0
8.803300584E0,-1.405875199E-2,8.522401005E-2,9.763018608E0,9.763400695E0
8.805299022E0,-1.933557354E-2,8.524315804E-2,9.757225037E0,9.757616547E0
8.807299022E0,-1.894292422E-2,8.105809242E-2,9.756228447E0,9.756583560E0
8.809300584E0,-1.773624681E-2,7.973649353E-2,9.758000374E0,9.758342266E0
8.811300584E0,-1.911530644E-2,7.570465654E-2,9.759465218E0,9.759777555E0
8.813299022E0,-1.320641581E-2,7.580042630E-2,9.756295204E0,9.756598599E0
8.815299022E0,-1.027591340E-2,7.716032863E-2,9.754638672E0,9.754949253E0
8.817299022E0,-2.087743953E-2,8.039729297E-2,9.750693321E0,9.751047115E0
8.819300584E0,-1.343626063E-2,8.250419050E-2,9.745684624E0,9.746043108E0
8.821299022E0,-1.354160532E-2,8.625829965E-2,9.740531921E0,9.740923261E0
8.823299022E0,-1.185608655E-2,8.336610347E-2,9.735398293E0,9.735762445E0
8.825299022E0,-1.669237576E-2,7.350198925E-2,9.736384392E0,9.736676137E0
8.827299022E0,-2.097320743E-2,7.715075463E-2,9.737333298E0,9.737661519E0
8.829299022E0,-2.004425600E-2,8.690952510E-2,9.725908279E0,9.726317232E0
8.831299022E0,-1.834916137E-2,9.443689138E-2,9.730237007E0,9.730712576E0
8.833475584E0,-2.144247107E-2,9.201396257E-2,9.743749619E0,9.744207663E0
8.835299022E0,-1.973779872E-2,8.825984597E-2,9.745933533E0,9.746353154E0
8.837299022E0,-1.651999168E-2,8.531019837E-2,9.746392250E0,9.746779603E0
8.839299022E0,-1.303403359E-2,8.656475693E-2,9.742256165E0,9.742649461E0
8.841299022E0,-1.241154224E-2,9.778877348E-2,9.745157242E0,9.745655769E0
8.843299022E0,-1.232535113E-2,1.039370820E-1,9.746374130E0,9.746936109E0
8.845299022E0,-7.556100376E-3,1.101907417E-1,9.748250961E0,9.748876648E0
8.847299022E0,-1.175074186E-2,1.054214835E-1,9.744314194E0,9.744891527E0
8.849299022E0,-9.346963838E-3,9.162130952E-2,9.747637749E0,9.748072810E0
8.851299022E0,-6.406883709E-3,8.542511612E-2,9.752349854E0,9.752726089E0
8.853299022E0,-1.339795347E-2,8.862376958E-2,9.746910095E0,9.747322201E0
8.855299022E0,-1.859815791E-2,9.128612280E-2,9.747753143E0,9.748198315E0
8.857299022E0,-1.172201149E-2,9.529880434E-2,9.743721008E0,9.744194084E0
8.859299022E0,-9.509769268E-3,9.465716034E-2,9.743654251E0,9.744118666E0
8.861299022E0,-1.004607044E-2,9.307698905E-2,9.747426987E0,9.747876544E0
8.863299022E0,-6.818686612E-3,9.475293010E-2,9.751871109E0,9.752333810E0
8.865299022E0,-1.109951921E-2,9.295248240E-2,9.745252609E0,9.745702221E0
8.867299022E0,-1.413536631E-2,9.575849026E-2,9.736298561E0,9.736779712E0
8.869299022E0,-1.315853186E-2,9.746316820E-2,9.738406181E0,9.738902770E0
8.871299022E0,-1.610818878E-2,1.006139293E-1,9.734794617E0,9.735327877E0
8.873667772E0,-2.301306650E-2,9.358455986E-2,9.739842415E0,9.740319191E0
8.875299022E0,-2.240015008E-2,8.682333678E-2,9.749668121E0,9.750080437E0
8.877299022E0,-1.880884916E-2,8.576988429E-2,9.754294395E0,9.754689611E0
8.879299022E0,-1.536119822E-2,8.219773322E-2,9.752273560E0,9.752632056E0
8.881299022E0,-1.941218786E-2,7.693048567E-2,9.748126030E0,9.748448914E0
8.883299022E0,-2.154781483E-2,8.195831627E-2,9.748815536E0,9.749183855E0
8.885299022E0,-2.094447799E-2,8.688078821E-2,9.751086235E0,9.751495768E0
8.887299022E0,-1.709460095E-2,8.668925613E-2,9.749265671E0,9.749666065E0
8.889299022E0,-1.304361038E-2,8.466854692E-2,9.752033234E0,9.752409502E0
8.891299022E0,-4.089296330E-3,8.398859203E-2,9.754360199E0,9.754722636E0
8.893299022E0,-2.308010357E-3,8.005252481E-2,9.757655144E0,9.757983790E0
8.895299022E0,-3.926490899E-4,8.426631987E-2,9.753968239E0,9.754332236E0
8.897299022E0,-4.481945653E-3,8.643067628E-2,9.749419212E0,9.749803348E0
8.899299022E0,-4.089296330E-3,8.916964382E-2,9.742562294E0,9.742971210E0
8.901299022E0,-1.096544322E-2,8.150820434E-2,9.746613503E0,9.746960480E0
8.903299022E0,-9.768342599E-3,7.506301254E-2,9.747101784E0,9.747395707E0
8.905299022E0,-1.372356433E-2,6.811982393E-2,9.751257896E0,9.751505484E0
8.907299022E0,-1.385763939E-2,7.856812328E-2,9.748729706E0,9.749056152E0
8.909300584E0,-1.244984916E-3,8.466854692E-2,9.745903969E0,9.746271825E0
8.911299022E0,-3.055001143E-3,8.269572258E-2,9.746326447E0,9.746677748E0
8.913299022E0,-9.193734266E-3,7.840532064E-2,9.754993439E0,9.755312855E0
8.915299022E0,-1.177947223E-2,7.852023840E-2,9.753881454E0,9.754204612E0
8.917300584E0,-1.934514940E-2,8.311710507E-2,9.751622200E0,9.751995602E0
8.919299022E0,-2.190215699E-2,8.554004133E-2,9.753517151E0,9.753916835E0
8.921299022E0,-2.346317656E-2,8.537723869E-2,9.746555328E0,9.746957503E0
8.923299022E0,-2.045605890E-2,8.274361491E-2,9.748910904E0,9.749283500E0
8.925299022E0,-1.377144828E-2,8.761820197E-2,9.746891022E0,9.747294558E0
8.927300584E0,-1.474828273E-2,9.125739336E-2,9.748902321E0,9.749340587E0
8.929300584E0,-4.970362876E-3,9.001240879E-2,9.750271797E0,9.750688543E0
8.931300584E0,-5.669469945E-3,8.687121421E-2,9.750127792E0,9.750516433E0
8.933299022E0,-8.954314515E-3,7.657615095E-2,9.751420975E0,9.751725751E0
8.935299022E0,-8.916007355E-3,7.625053078E-2,9.753106117E0,9.753408254E0
8.937299022E0,-1.381933223E-2,8.060798794E-2,9.756553650E0,9.756896420E0
8.939299022E0,-1.738190465E-2,9.231084585E-2,9.757453918E0,9.757906046E0
8.941299022E0,-2.329079434E-2,9.505938739E-2,9.759771347E0,9.760262061E0
8.943299022E0,-2.402820811E-2,1.020121425E-1,9.762175560E0,9.762738115E0
8.945299022E0,-2.730347589E-2,9.824845940E-2,9.762213707E0,9.762746268E0
8.947299022E0,-2.641283162E-2,8.757031709E-2,9.755126953E0,9.755555754E0
8.949299022E0,-2.588610910E-2,8.340441436E-2,9.761524200E0,9.761914828E0
8.951299022E0,-2.151908539E-2,8.442912996E-2,9.763477325E0,9.763866080E0
8.953475584E0,-1.540908217E-2,8.416098356E-2,9.766035080E0,9.766409867E0
8.955299022E0,-1.906742342E-2,7.785943896E-2,9.763602257E0,9.763931313E0
8.957299022E0,-1.832043007E-2,7.809886336E-2,9.753345490E0,9.753675374E0
8.959299022E0,-1.239238866E-2,7.229530811E-2,9.747101784E0,9.747377769E0
8.961299022E0,-1.633803174E-2,6.928820163E-2,9.750473022E0,9.750732893E0
8.963299022E0,-2.213199995E-2,7.971733809E-2,9.749734879E0,9.750085891E0
8.965299022E0,-3.206314892E-2,9.139146656E-2,9.747426987E0,9.747908150E0
8.967299022E0,-3.324109688E-2,8.367256075E-2,9.748701096E0,9.749116838E0
8.969299022E0,-2.783977613E-2,7.798393816E-2,9.745128632E0,9.745480419E0
8.971299022E0,-1.767878607E-2,8.052179217E-2,9.744256973E0,9.744605701E0
8.973299022E0,-9.634267539E-3,8.199661970E-2,9.742446899E0,9.742796716E0
8.975299022E0,-7.833828218E-3,7.850108296E-2,9.742590904E0,9.742910310E0
8.977299022E0,-4.108449910E-3,7.631757110E-2,9.744142532E0,9.744442259E0
8.979299022E0,3.351882333E-4,7.902780920E-2,9.747675896E0,9.747996249E0
8.981299022E0,8.714894066E-4,8.463024348E-2,9.744927406E0,9.745294926E0
8.983299022E0,-7.824251428E-3,9.195649624E-2,9.740771294E0,9.741208478E0
8.985299022E0,-1.529416069E-2,9.512642026E-2,9.737984657E0,9.738461282E0
8.987299022E0,-1.491108816E-2,9.901460260E-2,9.737687111E0,9.738201913E0
8.989299022E0,-1.380017865E-2,9.318232536E-2,9.741106033E0,9.741561484E0
8.991299022E0,-1.464293804E-2,9.261730313E-2,9.747685432E0,9.748136420E0
8.993299022E0,-1.527500711E-2,9.018479288E-2,9.754532814E0,9.754961663E0
8.995299022E0,-1.932599582E-2,8.254249394E-2,9.753288269E0,9.753656689E0
8.997299022E0,-1.830127649E-2,8.912176639E-2,9.753144264E0,9.753568612E0
8.999299022E0,-1.743936539E-2,9.231084585E-2,9.752435684E0,9.752888147E0
9.001300584E0,-1.893334836E-2,9.051997960E-2,9.753211975E0,9.753650402E0
9.003299022E0,-1.595496014E-2,9.496361762E-2,9.751478195E0,9.751953632E0
9.005300584E0,-1.018014550E-2,9.138189256E-2,9.755597115E0,9.756030409E0
9.007299022E0,-1.103248075E-2,8.278191835E-2,9.753853798E0,9.754211320E0
9.009299022E0,-1.430774946E-2,8.130709082E-2,9.754283905E0,9.754633261E0
9.011299022E0,-1.019929908E-2,9.230126441E-2,9.754475594E0,9.754917614E0
9.013299022E0,-1.407790557E-2,9.202353656E-2,9.754131317E0,9.754575556E0
9.015299022E0,-8.092401549E-3,8.754158765E-2,9.750893593E0,9.751289908E0
9.017299022E0,-1.138682384E-2,8.232222497E-2,9.746910095E0,9.747264386E0
9.019300584E0,-9.758765809E-3,8.952398598E-2,9.748499870E0,9.748915811E0
9.021300584E0,-1.336922310E-2,9.476250410E-2,9.745808601E0,9.746278467E0
9.023299022E0,-1.431732625E-2,9.848788381E-2,9.743174553E0,9.743682836E0
9.025299022E0,-1.353202853E-2,9.926360101E-2,9.748336792E0,9.748851552E0
9.027299022E0,-1.270842273E-2,9.592129290E-2,9.756975174E0,9.757454942E0
9.029300584E0,-8.676586673E-3,9.660124779E-2,9.758986473E0,9.759468432E0
